,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_1,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_57,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,0,0,-2,0,0,-2,-2,,,2,0,1,0,0,2,2,,
Y2,0,0,-2,-2,-2,-2,-4,0,-1,0,2,-2,0,-2,0,2,0,-1,
Y3,0,-2,0,-2,-3,-2,-3,-2,-2,0,0,0,0,-2,0,0,0,-1,
Y4,0,0,-2,-2,-2,0,-3,-2,0,0,-2,0,-2,0,2,0,0,0,
Y5,0,-4,-2,-2,-2,-3,-2,-3,-2,0,0,-1,0,0,0,-1,0,-1,
Y6,0,-2,-2,-3,0,-2,-2,-2,0,2,0,-1,2,-2,0,-2,0,-2,
Y7,1,-2,-2,-2,-3,-2,0,0,-4,-2,0,2,2,0,0,0,-2,-2,
Y8,-2,-2,-2,-2,-4,-2,0,-2,-2,0,0,2,0,-2,2,0,-2,-2,
Y9,-2,-2,-2,-4,-2,-2,-2,-3,-2,0,2,-2,2,0,0,0,-2,-2,
Y10,-2,-1,-3,-2,0,0,-4,0,-2,-2,2,-2,0,0,-2,0,-1,-2,
Y11,-2,0,-3,-2,0,-2,-2,0,-4,0,2,0,1,2,-2,2,0,-2,
Y12,0,-1,0,0,-2,-1,-4,-2,-1,2,0,0,0,-2,-2,2,0,0,
Y13,-2,0,-2,-2,-4,-2,-2,-2,0,0,2,0,0,0,0,0,0,0,
Y14,-2,-3,0,-2,-2,-2,-2,0,-2,2,-2,-2,0,2,2,2,0,-2,
Y15,-2,-2,-3,0,-3,0,-2,0,-2,0,0,-2,2,0,0,0,-2,0,
Y16,-2,-2,-2,0,-4,0,0,-2,-2,0,0,0,0,0,-2,0,-2,0,
Y17,-1,-3,-2,-2,-2,-3,-2,-4,-2,-2,-2,0,0,0,-2,-2,-2,0,
Y18,-1,0,-2,-2,2,-3,-2,-2,-2,-2,-3,-4,-3,-2,-2,0,0,-1,
Y19,2,0,0,-2,-4,0,-2,-2,-3,-1,-3,-3,-1,-2,-2,0,-1,0,
Y20,1,0,0,0,2,-2,-3,-2,-3,0,-2,-2,2,-3,-2,0,0,-1,
Y21,-2,2,0,-2,-2,-3,-2,-2,-2,-2,-1,-3,0,-2,-4,-2,-2,0,
Y22,-1,0,-1,-2,-2,-2,-2,-3,-2,-1,-3,-3,-2,-3,-3,-2,-2,-2,
Y23,0,2,0,-4,-2,0,-2,-2,-2,-2,-3,-3,-2,-2,-2,0,-1,0,
Y24,-2,0,0,-2,-2,0,-3,-2,-1,-3,-1,-2,-2,-3,0,-2,0,0,
Y25,0,0,0,0,-1,-2,-3,-2,-3,-2,-2,-3,-3,-2,-2,0,0,-2,
Y26,-2,2,0,1,0,-2,0,-3,-2,0,-2,-2,-2,-2,0,0,2,0,
Y27,0,0,2,-2,0,-2,-3,-2,-2,-2,0,-1,0,0,0,0,2,0,
Y28,-1,0,0,-2,0,-2,0,-2,-3,-1,0,0,-2,0,0,-2,2,0,
Y29,0,0,2,0,0,0,-1,0,0,2,0,0,0,2,1,2,1,-1,
Y30,0,0,-2,-2,1,0,2,0,-1,0,0,1,1,2,1,0,0,-2,
Y31,0,2,0,-2,0,-1,0,0,0,0,0,-1,0,0,-2,2,2,0,
Y32,2,0,0,-2,0,-2,0,0,-1,2,2,0,2,0,0,0,2,0,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_58,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,-2,0,0,0,2,2,0,,,2,0,0,2,2,4,2,,
Y2,1,0,-1,0,-2,0,-2,2,0,2,2,2,0,-2,0,2,0,0,
Y3,1,-2,2,-1,-1,0,-1,0,0,-2,2,0,-2,0,0,0,2,-1,
Y4,0,0,-2,0,0,0,-3,0,0,0,0,0,-2,2,2,0,2,2,
Y5,0,-1,0,-1,-1,-2,-2,-1,-1,0,0,0,0,0,0,-1,0,0,
Y6,2,0,0,-1,2,0,0,0,2,0,0,0,2,0,0,0,0,-1,
Y7,1,0,0,-2,-1,0,0,0,-2,0,0,2,2,0,0,2,-2,0,
Y8,0,0,0,-2,-2,0,0,-2,0,-2,-2,2,2,-1,2,2,-1,0,
Y9,0,0,0,-1,0,0,0,-1,0,0,2,0,2,0,0,0,-2,0,
Y10,0,0,-1,0,0,2,-2,0,-1,0,2,0,2,0,-1,2,-1,0,
Y11,0,0,-1,-2,-2,-1,2,0,0,0,2,0,2,4,-2,2,0,-2,
Y12,0,0,0,0,-2,0,-4,-1,1,2,0,2,2,0,-2,2,2,0,
Y13,0,-1,-1,2,-2,-2,-2,0,0,0,4,0,0,0,0,0,0,0,
Y14,0,0,0,0,0,0,0,0,-2,2,-2,0,0,2,0,2,0,-2,
Y15,-1,-2,-1,-2,-1,0,0,0,0,0,0,-2,2,0,2,0,0,2,
Y16,0,0,0,0,-2,2,0,-4,-2,0,0,0,0,0,-2,-2,-2,0,
Y17,0,-1,-2,0,-2,-2,-2,-2,0,-2,-2,0,0,0,-2,0,-2,0,
Y18,-1,2,0,0,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,
Y19,0,0,0,-2,-2,0,-2,-4,-3,-1,-3,-2,-2,-3,0,0,-1,0,
Y20,2,0,0,0,0,-2,-2,-2,-2,-3,-2,-2,0,-4,-4,0,0,-2,
Y21,0,0,-2,0,0,-3,-2,-1,-2,-2,-3,-4,-2,-2,-2,0,-2,-2,
Y22,-2,2,-1,0,0,0,-2,-3,-2,-1,-2,-3,-2,-3,-2,0,-2,0,
Y23,0,2,2,-4,-2,0,-2,-2,-2,-2,-2,-3,-2,-3,-1,-2,-2,-1,
Y24,-2,0,-2,0,-2,-2,-2,-2,-1,-3,-2,-2,-2,-3,-2,-2,0,0,
Y25,2,0,-2,0,-1,-2,-2,-3,-3,-2,-2,-2,-3,-2,-2,-2,0,-2,
Y26,0,0,2,1,-2,0,0,-2,-4,-4,-3,-2,-2,-2,-2,0,2,0,
Y27,0,0,0,-2,0,-1,-2,-2,-4,-4,0,-3,-2,0,-2,0,1,0,
Y28,1,0,-1,-2,0,-2,0,-2,-3,-2,-4,0,-4,-2,0,0,0,2,
Y29,0,2,2,0,0,-2,-2,-2,0,0,0,0,-2,0,1,2,1,-1,
Y30,0,0,-2,0,0,0,0,0,-1,0,0,1,0,2,1,-2,0,-2,
Y31,0,0,0,-2,0,-1,2,0,2,0,0,-1,0,0,-2,0,1,0,
Y32,2,0,2,-2,0,-2,2,0,-1,2,0,0,1,-2,0,0,0,0,

